MonthS,DOWS,start_station_id,start_station_id
2,3,4199.12,161
2,3,4202.04,20
2,3,4203.04,2
2,3,4205.06,94
2,3,4208.01,83
2,3,4214.03,135
2,3,4217.02,158
2,3,4222.02,105
2,3,4225.14,185
2,3,4228.02,81
2,3,4231.04,105
2,3,4237.01,46
2,3,4237.02,35
2,3,4243.01,49
2,3,4244.06,17
2,3,4249.1,72
2,3,4255.05,71
2,3,4258.07,95
2,3,4263.12,88
2,3,4266.03,115
2,3,4278.03,79
2,3,4281.08,181
2,3,4285.09,44
2,3,4290.08,70
2,3,4298.05,94
2,3,4307.13,93
2,3,4317.05,4
2,3,4319.07,88
2,3,4322.06,135
2,3,4327.09,49
2,3,4330.09,23
2,3,4336.01,66
2,3,4339.01,91
2,3,4345.11,163
2,3,4348.07,102
2,3,4354.05,109
2,3,4354.07,165
2,3,4357.01,13
2,3,4362.04,83
2,3,4366.01,37
2,3,4368.05,141
2,3,4371.01,113
2,3,4374.01,14
2,3,4377.04,103
2,3,4380.08,143
2,3,4386.05,69
2,3,4392.04,69
2,3,4395.07,390
2,3,4399.03,9
2,3,4404.1,92
2,3,4413.08,83
2,3,4419.03,108
2,3,4422.04,100
2,3,4422.05,53
2,3,4425.02,119
2,3,4428.02,98
2,3,4432.1,16
2,3,4434.06,101
2,3,4437.01,131
2,3,4437.09,77
2,3,4440.02,7
2,3,4441.06,31
2,3,4446.01,188
2,3,4446.05,116
2,3,4452.01,132
2,3,4452.03,107
2,3,4455.1,151
2,3,4455.11,125
2,3,4461.01,149
2,3,4461.04,201
2,3,4470.09,225
2,3,4474.01,26
2,3,4476.03,60
2,3,4479.06,144
2,3,4479.08,187
2,3,4483.1,40
2,3,4488.08,243
2,3,4488.09,181
2,3,4494.04,175
2,3,4497.09,70
2,3,4507.07,23
2,3,4510.04,110
2,3,4513.06,169
2,3,4513.09,94
2,3,4517.03,29
2,3,4519.02,104
2,3,4519.04,76
2,3,4522.07,155
2,3,4526.01,72
2,3,4528.01,97
2,3,4531.05,171
2,3,4546.04,156
2,3,4546.05,80
2,3,4550.05,25
2,3,4553.04,94
2,3,4560.01,28
2,3,4565.04,141
2,3,4568.01,23
2,3,4582.05,12
2,3,4587.02,57
2,3,4590.01,21
2,3,4591.04,4
2,3,4596.05,173
2,3,4596.09,230
2,3,4600.09,46
2,3,4605.04,261
2,3,4608.01,56
2,3,4611.03,229
2,3,4614.04,100
2,3,4617.01,88
2,3,4620.02,193
2,3,4623.02,25
2,3,4628.05,194
2,3,4628.07,129
2,3,4632.1,49
2,3,4634.02,55
2,3,4637.06,347
2,3,4640.01,35
2,3,4645.04,103
2,3,4645.09,136
2,3,4651.02,265
2,3,4654.01,44
2,3,4656.03,53
2,3,4659.02,85
2,3,4663.02,40
2,3,4663.06,31
2,3,4665.02,100
2,3,4668.08,113
2,3,4672.01,19
2,3,4677.01,117
2,3,4677.06,195
2,3,4680.05,38
2,3,4683.02,232
2,3,4689.03,74
2,3,4692.01,109
2,3,4695.04,37
2,3,4697.01,66
2,3,4700.06,47
2,3,4707.03,65
2,3,4707.04,52
2,3,4710.06,235
2,3,4713.01,43
2,3,4715.01,57
2,3,4718.08,94
2,3,4721.01,43
2,3,4724.03,150
2,3,4729.01,84
2,3,4732.04,102
2,3,4732.08,98
2,3,4735.03,19
2,3,4735.16,13
2,3,4743.04,27
2,3,4748.07,138
2,3,4751.01,38
2,3,4756.04,70
2,3,4759.02,70
2,3,4762.04,135
2,3,4762.05,189
2,3,4765.07,9
2,3,4768.02,36
2,3,4775.01,27
2,3,4781.03,71
2,3,4781.05,62
2,3,4784.02,56
2,3,4789.03,310
2,3,4792.03,52
2,3,4798.02,31
2,3,4798.1,7
2,3,4801.04,79
2,3,4804.02,129
2,3,4807.02,27
2,3,4812.02,80
2,3,4812.04,144
2,3,4816.02,24
2,3,4816.05,16
2,3,4818.03,60
2,3,4821.03,181
2,3,4821.06,120
2,3,4821.1,73
2,3,4824.03,59
2,3,4829.01,65
2,3,4832.07,31
2,3,4837.03,14
2,3,4840.06,71
2,3,4843.01,79
2,3,4846.01,218
2,3,4847.03,91
2,3,4850.04,57
2,3,4853.06,29
2,3,4856.05,57
2,3,4861.05,79
2,3,4864.09,55
2,3,4873.08,36
2,3,4880.11,18
2,3,4883.03,70
2,3,4889.06,97
2,3,4890.11,17
2,3,4895.03,152
2,3,4895.09,179
2,3,4898.02,39
2,3,4903.08,116
2,3,4903.09,60
2,3,4906.07,50
2,3,4914.03,40
2,3,4921.04,3
2,3,4927.04,91
2,3,4931.05,96
2,3,4936.01,215
2,3,4936.14,128
2,3,4939.07,58
2,3,4947.04,42
2,3,4953.04,167
2,3,4954.07,34
2,3,4956.02,50
2,3,4962.01,195
2,3,4962.08,148
2,3,4963.13,29
2,3,4965.01,36
2,3,4968.03,123
2,3,4971.01,23
2,3,4979.07,47
2,3,4987.06,51
2,3,4990.02,23
2,3,4993.02,181
2,3,4993.13,128
2,3,4993.15,129
2,3,4994.1,21
2,3,4996.08,52
2,3,5001.08,238
2,3,5002.09,37
2,3,5004.02,107
2,3,5010.02,42
2,3,5018.06,48
2,3,5024.09,9
2,3,5024.1,123
2,3,5025.02,32
2,3,5027.02,36
2,3,5033.01,125
2,3,5034.03,31
2,3,5036.06,66
2,3,5043.06,29
2,3,5045.05,80
2,3,5051.01,61
2,3,5051.02,69
2,3,5059.02,88
2,3,5062.01,168
2,3,5065.04,139
2,3,5065.1,117
2,3,5065.12,212
2,3,5065.14,203
2,3,5066.03,24
2,3,5068.02,123
2,3,5073.07,59
2,3,5074.08,26
2,3,5082.08,21
2,3,5084.03,54
2,3,5090.06,23
2,3,5093.01,78
2,3,5096.11,186
2,3,5099.02,65
2,3,5099.03,16
2,3,5105.09,207
2,3,5106.04,38
2,3,5108.01,145
2,3,5114.06,262
2,3,5115.01,19
2,3,5115.05,31
2,3,5117.05,180
2,3,5123.07,21
2,3,5125.03,317
2,3,5125.07,133
2,3,5128.04,169
2,3,5137.1,206
2,3,5137.11,210
2,3,5137.13,114
2,3,5140.06,27
2,3,5145.02,166
2,3,5146.03,28
2,3,5148.03,113
2,3,5156.05,162
2,3,5159.04,135
2,3,5159.07,95
2,3,5164.04,286
2,3,5167.06,115
2,3,5170.01,39
2,3,5175.08,351
2,3,5178.06,183
2,3,5181.04,130
2,3,5184.08,469
2,3,5187.03,199
2,3,5190.07,157
2,3,5190.09,221
2,3,5198.04,117
2,3,5204.05,319
2,3,5207.01,347
2,3,5210.01,55
2,3,5216.04,112
2,3,5216.06,391
2,3,5225.02,32
2,3,5230.02,104
2,3,5235.05,216
2,3,5238.05,282
2,3,5241.02,5
2,3,5247.1,208
2,3,5250.05,81
2,3,5259.06,146
2,3,5262.09,195
2,3,5267.08,193
2,3,5267.09,174
2,3,5270.05,262
2,3,5270.07,296
2,3,5270.08,272
2,3,5270.09,273
2,3,5273.01,14
2,3,5279.03,259
2,3,5282.02,51
2,3,5288.08,149
2,3,5288.09,185
2,3,5288.12,337
2,3,5291.05,182
2,3,5294.04,461
2,3,5297.02,412
2,3,5300.05,132
2,3,5300.06,86
2,3,5303.06,599
2,3,5303.08,492
2,3,5308.04,378
2,3,5323.05,47
2,3,5326.06,111
2,3,5329.03,614
2,3,5329.06,263
2,3,5332.1,42
2,3,5335.03,164
2,3,5335.07,261
2,3,5342.1,301
2,3,5343.11,14
2,3,5348.02,363
2,3,5351.03,251
2,3,5354.01,38
2,3,5359.1,257
2,3,5359.11,259
2,3,5359.12,115
2,3,5362.08,29
2,3,5365.02,213
2,3,5371.07,65
2,3,5374.01,576
2,3,5379.09,269
2,3,5379.1,376
2,3,5382.06,604
2,3,5382.07,519
2,3,5391.06,275
2,3,5400.05,96
2,3,5403.04,98
2,3,5403.05,56
2,3,5406.02,312
2,3,5406.04,114
2,3,5411.07,118
2,3,5411.08,290
2,3,5414.06,403
2,3,5414.07,165
2,3,5422.04,364
2,3,5430.08,188
2,3,5430.1,110
2,3,5433.03,103
2,3,5433.04,33
2,3,5436.09,260
2,3,5436.11,168
2,3,5442.05,144
2,3,5442.09,48
2,3,5445.02,356
2,3,5445.07,373
2,3,5450.04,188
2,3,5453.01,300
2,3,5453.05,277
2,3,5453.06,26
2,3,5470.1,196
2,3,5470.12,479
2,3,5470.13,96
2,3,5473.03,66
2,3,5476.03,519
2,3,5481.04,136
2,3,5484.09,396
2,3,5489.03,316
2,3,5489.04,75
2,3,5492.05,686
2,3,5500.02,248
2,3,5500.07,174
2,3,5503.01,80
2,3,5506.1,161
2,3,5506.14,315
2,3,5509.02,87
2,3,5515.02,425
2,3,5515.08,176
2,3,5520.09,50
2,3,5523.02,315
2,3,5532.01,256
2,3,5539.06,79
2,3,5542.04,140
2,3,5545.01,285
2,3,5545.04,218
2,3,5550.05,151
2,3,5550.09,166
2,3,5553.03,274
2,3,5553.1,405
2,3,5561.04,331
2,3,5561.06,416
2,3,5569.06,239
2,3,5569.07,121
2,3,5575.08,70
2,3,5575.13,113
2,3,5578.02,191
2,3,5581.01,177
2,3,5584.04,219
2,3,5584.05,260
2,3,5593.01,437
2,3,5593.02,163
2,3,5593.04,408
2,3,5602.06,123
2,3,5610.09,317
2,3,5613.04,198
2,3,5616.01,282
2,3,5616.08,221
2,3,5623.03,116
2,3,5626.06,207
2,3,5626.07,510
2,3,5626.13,311
2,3,5626.15,396
2,3,5633.04,98
2,3,5636.11,458
2,3,5644.05,139
2,3,5653.12,275
2,3,5659.05,489
2,3,5659.11,324
2,3,5666.04,171
2,3,5669.1,442
2,3,5669.12,182
2,3,5679.05,300
2,3,5679.08,409
2,3,5687.04,299
2,3,5687.11,255
2,3,5696.03,421
2,3,5703.13,57
2,3,5709.03,69
2,3,5712.03,555
2,3,5712.12,216
2,3,5721.01,363
2,3,5721.07,259
2,3,5721.14,371
2,3,5730.08,398
2,3,5736.09,364
2,3,5743.02,59
2,3,5746.02,270
2,3,5746.14,392
2,3,5752.07,266
2,3,5755.01,509
2,3,5755.09,385
2,3,5755.14,445
2,3,5763.03,514
2,3,5769.04,171
2,3,5772.05,235
2,3,5779.08,639
2,3,5779.09,580
2,3,5779.1,280
2,3,5779.11,92
2,3,5785.05,166
2,3,5785.1,28
2,3,5788.12,270
2,3,5788.13,512
2,3,5788.15,469
2,3,5788.16,385
2,3,5794.05,111
2,3,5797.01,287
2,3,5805.05,334
2,3,5805.07,230
2,3,5820.08,515
2,3,5826.02,158
2,3,5838.09,331
2,3,5847.01,482
2,3,5847.06,186
2,3,5847.08,191
2,3,5854.09,580
2,3,5854.1,21
2,3,5860.02,35
2,3,5863.07,479
2,3,5869.04,164
2,3,5872.1,304
2,3,5880.02,481
2,3,5886.02,207
2,3,5886.13,224
2,3,5905.12,687
2,3,5905.14,785
2,3,5914.03,343
2,3,5914.08,372
2,3,5922.04,224
2,3,5922.07,191
2,3,5922.08,199
2,3,5929.01,530
2,3,5938.01,459
2,3,5938.11,319
2,3,5944.01,204
2,3,5947.04,523
2,3,5955.12,151
2,3,5964.01,225
2,3,5971.08,505
2,3,5971.09,115
2,3,5977.01,152
2,3,5980.07,779
2,3,5989.02,586
2,3,5997.1,211
2,3,6004.06,610
2,3,6004.07,348
2,3,6022.04,513
2,3,6030.04,428
2,3,6030.06,183
2,3,6039.06,377
2,3,6046.02,610
2,3,6055.08,401
2,3,6064.08,514
2,3,6072.06,527
2,3,6072.11,606
2,3,6072.14,200
2,3,6079.03,330
2,3,6089.07,547
2,3,6089.08,382
2,3,6089.11,89
2,3,6098.1,826
2,3,6115.06,242
2,3,6115.09,124
2,3,6122.09,562
2,3,6128.04,68
2,3,6131.12,340
2,3,6131.13,339
2,3,6137.04,34
2,3,6140.05,939
2,3,6148.02,342
2,3,6151.03,59
2,3,6151.05,36
2,3,6157.04,259
2,3,6164.09,286
2,3,6170.02,251
2,3,6173.08,696
2,3,6179.07,105
2,3,6182.02,456
2,3,6190.03,128
2,3,6190.08,288
2,3,6197.02,454
2,3,6197.08,807
2,3,6203.02,115
2,3,6206.08,313
2,3,6212.04,50
2,3,6212.08,38
2,3,6215.04,450
2,3,6224.03,508
2,3,6224.05,372
2,3,6227.02,80
2,3,6230.04,421
2,3,6233.05,338
2,3,6237.01,10
2,3,6239.08,521
2,3,6247.06,689
2,3,6248.06,525
2,3,6254.06,49
2,3,6257.03,540
2,3,6266.06,615
2,3,6280.12,586
2,3,6286.02,184
2,3,6289.06,566
2,3,6297.02,584
2,3,6297.07,242
2,3,6303.01,389
2,3,6306.01,541
2,3,6306.06,561
2,3,6310.06,105
2,3,6313.1,300
2,3,6319.01,91
2,3,6319.07,149
2,3,6322.01,482
2,3,6331.01,818
2,3,6345.08,505
2,3,6352.01,145
2,3,6361.03,40
2,3,6364.07,820
2,3,6364.1,652
2,3,6373.07,82
2,3,6379.03,343
2,3,6382.05,344
2,3,6389.09,318
2,3,6395.01,39
2,3,6398.06,356
2,3,6401.01,49
2,3,6407.07,333
2,3,6416.06,414
2,3,6422.09,306
2,3,6425.04,402
2,3,6429.01,251
2,3,6432.1,413
2,3,6432.11,852
2,3,6435.02,40
2,3,6438.04,40
2,3,6441.01,232
2,3,6441.02,135
2,3,6441.06,109
2,3,6450.05,669
2,3,6450.12,787
2,3,6453.02,36
2,3,6459.04,579
2,3,6459.07,460
2,3,6462.05,59
2,3,6462.19,96
2,3,6464.08,212
2,3,6464.09,439
2,3,6471.02,91
2,3,6474.11,492
2,3,6474.12,355
2,3,6483.06,276
2,3,6486.07,26
2,3,6495.17,58
2,3,6498.09,198
2,3,6498.1,298
2,3,6505.09,66
2,3,6511.03,18
2,3,6514.08,36
2,3,6517.08,529
2,3,6520.06,15
2,3,6520.07,20
2,3,6526.05,667
2,3,6529.02,20
2,3,6532.06,252
2,3,6535.04,257
2,3,6536.02,23
2,3,6538.11,51
2,3,6541.03,277
2,3,6545.07,17
2,3,6551.02,556
2,3,6554.05,15
2,3,6560.01,561
2,3,6560.15,451
2,3,6563.12,33
2,3,6566.01,23
2,3,6569.07,275
2,3,6569.08,215
2,3,6569.09,327
2,3,6572.08,70
2,3,6575.03,249
2,3,6578.01,282
2,3,6579.03,6
2,3,6581.14,48
2,3,6584.12,595
2,3,6587.04,8
2,3,6593.15,467
2,3,6596.1,26
2,3,6599.01,84
2,3,6602.03,787
2,3,6602.05,405
2,3,6605.08,39
2,3,6608.09,237
2,3,6611.02,362
2,3,6611.05,63
2,3,6614.01,45
2,3,6617.09,391
2,3,6621.06,20
2,3,6626.01,379
2,3,6626.11,205
2,3,6629.06,66
2,3,6638.01,97
2,3,6644.04,186
2,3,6644.07,272
2,3,6650.07,211
2,3,6650.08,215
2,3,6654.05,11
2,3,6656.05,18
2,3,6659.01,225
2,3,6659.03,398
2,3,6659.09,396
2,3,6659.1,139
2,3,6662.01,31
2,3,6662.09,26
2,3,6664.05,48
2,3,6667.04,267
2,3,6670.03,31
2,3,6676.02,416
2,3,6679.11,40
2,3,6682.03,124
2,3,6682.08,119
2,3,6688.01,49
2,3,6691.11,345
2,3,6700.14,250
2,3,6703.06,24
2,3,6708.04,403
2,3,6711.13,167
2,3,6717.06,527
2,3,6720.07,34
2,3,6723.1,231
2,3,6726.01,666
2,3,6729.02,28
2,3,6732.01,233
2,3,6735.03,26
2,3,6737.03,49
2,3,6740.01,277
2,3,6740.1,367
2,3,6743.06,26
2,3,6747.06,424
2,3,6747.07,514
2,3,6750.16,65
2,3,6753.08,541
2,3,6756.01,556
2,3,6756.05,407
2,3,6759.15,101
2,3,6762.02,328
2,3,6762.04,255
2,3,6765.01,477
2,3,6766.03,22
2,3,6774.13,28
2,3,6779.04,407
2,3,6779.05,352
2,3,6782.01,63
2,3,6789.04,122
2,3,6795.01,214
2,3,6798.01,58
2,3,6801.01,284
2,3,6804.01,12
2,3,6806.06,48
2,3,6809.07,183
2,3,6809.09,434
2,3,6812.06,47
2,3,6814.01,67
2,3,6816.07,393
2,3,6819.15,91
2,3,6822.09,1034
2,3,6824.07,330
2,3,6827.11,111
2,3,6830.02,260
2,3,6836.07,21
2,3,6839.04,239
2,3,6839.1,501
2,3,6842.02,20
2,3,6847.02,515
2,3,6850.01,81
2,3,6854.05,271
2,3,6857.09,52
2,3,6860.12,230
2,3,6865.03,73
2,3,6873.01,51
2,3,6876.04,468
2,3,6879.04,35
2,3,6887.03,60
2,3,6889.12,555
2,3,6890.01,434
2,3,6890.06,354
2,3,6893.1,103
2,3,6896.16,277
2,3,6901.01,38
2,3,6904.06,228
2,3,6907.03,19
2,3,6912.01,434
2,3,6915.02,58
2,3,6920.03,347
2,3,6923.2,167
2,3,6925.09,478
2,3,6926.01,207
2,3,6927.03,8
2,3,6929.02,27
2,3,6932.14,176
2,3,6932.15,152
2,3,6935.01,9
2,3,6937.07,41
2,3,6943.07,60
2,3,6948.1,772
2,3,6951.03,62
2,3,6953.08,395
2,3,6955.01,288
2,3,6955.05,375
2,3,6958.06,139
2,3,6960.1,134
2,3,6964.05,10
2,3,6966.04,51
2,3,6969.08,127
2,3,6981.16,35
2,3,6989.07,84
2,3,6991.12,158
2,3,6994.06,17
2,3,6996.01,50
2,3,6998.08,232
2,3,7003.03,55
2,3,7003.06,54
2,3,7009.02,30
2,3,7009.06,19
2,3,7014.12,381
2,3,7018.01,59
2,3,7020.09,527
2,3,7023.04,406
2,3,7026.08,93
2,3,7028.04,154
2,3,7032.02,7
2,3,7032.06,18
2,3,7039.03,45
2,3,7047.07,35
2,3,7049.04,199
2,3,7052.01,423
2,3,7057.07,175
2,3,7059.01,393
2,3,7059.08,496
2,3,7060.02,5
2,3,7062.07,54
2,3,7066.01,3
2,3,7068.07,36
2,3,7074.01,22
2,3,7079.06,386
2,3,7082.14,12
2,3,7084.12,244
2,3,7092.06,271
2,3,7098.05,47
2,3,7100.07,421
2,3,7111.1,43
2,3,7113.08,77
2,3,7116.04,395
2,3,7119.04,40
2,3,7121.05,178
2,3,7123.04,365
2,3,7126.01,38
2,3,7128.08,195
2,3,7132.08,11
2,3,7137.04,27
2,3,7141.07,380
2,3,7144.01,135
2,3,7144.02,54
2,3,7146.04,210
2,3,7149.05,243
2,3,7152.1,50
2,3,7154.07,167
2,3,7159.08,76
2,3,7161.08,275
2,3,7163.07,7
2,3,7170.04,9
2,3,7175.05,487
2,3,7178.02,43
2,3,7180.02,307
2,3,7183.03,304
2,3,7186.15,49
2,3,7188.1,101
2,3,7188.13,178
2,3,7196.04,44
2,3,7202.07,34
2,3,7204.08,275
2,3,7207.08,390
2,3,7210.07,33
2,3,7212.05,415
2,3,7220.01,10
2,3,7226.03,10
2,3,7230.1,209
2,3,7233.05,43
2,3,7235.13,263
2,3,7243.04,212
2,3,7253.04,288
2,3,7260.09,513
2,3,7265.1,152
2,3,7271.01,21
2,3,7281.09,244
2,3,7284.01,55
2,3,7286.01,299
2,3,7286.02,138
2,3,7286.05,150
2,3,7288.04,242
2,3,7291.06,47
2,3,7293.1,229
2,3,7304.08,223
2,3,7311.02,438
2,3,7314.03,47
2,3,7323.09,279
2,3,7327.01,63
2,3,7338.02,304
2,3,7340.06,97
2,3,7340.07,140
2,3,7342.01,25
2,3,7344.06,164
2,3,7354.01,348
2,3,7360.1,332
2,3,7363.04,12
2,3,7365.08,101
2,3,7365.13,71
2,3,7372.1,275
2,3,7382.04,292
2,3,7386.1,105
2,3,7388.1,202
2,3,7391.02,7
2,3,7393.09,200
2,3,7407.13,175
2,3,7409.08,223
2,3,7414.17,76
2,3,7432.04,122
2,3,7432.09,309
2,3,7436.11,135
2,3,7443.01,176
2,3,7443.17,88
2,3,7450.05,238
2,3,7453.01,353
2,3,7456.03,87
2,3,7458.03,205
2,3,7463.09,78
2,3,7482.15,37
2,3,7484.05,243
2,3,7488.24,89
2,3,7502.01,186
2,3,7504.12,14
2,3,7504.18,118
2,3,7511.19,242
2,3,7514.01,28
2,3,7520.07,441
2,3,7522.02,141
2,3,7524.09,145
2,3,7524.16,110
2,3,7528.31,130
2,3,7538.14,284
2,3,7540.02,75
2,3,7541.01,235
2,3,7543.15,72
2,3,7563.06,44
2,3,7567.06,147
2,3,7571.01,15
2,3,7577.27,140
2,3,7579.01,72
2,3,7580.01,311
2,3,7587.14,141
2,3,7595.17,79
2,3,7596.1,128
2,3,7599.02,56
2,3,7599.09,133
2,3,7602.05,211
2,3,7606.01,198
2,3,7610.13,146
2,3,7611.02,80
2,3,7613.04,4
2,3,7617.07,301
2,3,7618.01,11
2,3,7619.05,140
2,3,7622.12,71
2,3,7623.13,101
2,3,7625.18,42
2,3,7626.02,10
2,3,7627.1,97
2,3,7631.23,242
2,3,7634.01,193
2,3,7636.05,57
2,3,7639.06,15
2,3,7640.04,83
2,3,7642.04,9
2,3,7643.18,100
2,3,7646.04,187
2,3,7648.16,54
2,3,7650.05,172
2,3,7652.04,75
2,3,7654.04,19
2,3,7655.22,213
2,3,7657.03,10
2,3,7658.13,134
2,3,7662.13,30
2,3,7667.04,76
2,3,7669.1,28
2,3,7670.09,92
2,3,7680.03,237
2,3,7682.01,328
2,3,7685.14,98
2,3,7687.05,7
2,3,7688.12,255
2,3,7691.05,13
2,3,7692.11,238
2,3,7696.07,13
2,3,7701.21,68
2,3,7703.14,13
2,3,7704.04,126
2,3,7707.08,32
2,3,7712.04,26
2,3,7712.06,23
2,3,7713.01,170
2,3,7713.11,152
2,3,7716.19,24
2,3,7719.13,6
2,3,7720.03,191
2,3,7722.06,26
2,3,7723.01,236
2,3,7726.02,43
2,3,7727.08,139
2,3,7735.05,54
2,3,7735.23,36
2,3,7737.06,9
2,3,7738.04,166
2,3,7740.08,29
2,3,7741.01,123
2,3,7741.04,69
2,3,7744.06,39
2,3,7745.07,89
2,3,7748.02,44
2,3,7751.05,7
2,3,7753.13,95
2,3,7755.03,17
2,3,7756.1,176
2,3,7759.08,28
2,3,7767.06,7
2,3,7769.06,71
2,3,7774.02,75
2,3,7777.02,14
2,3,7781.1,25
2,3,7783.18,82
2,3,7788.13,17
2,3,7790.04,79
2,3,7793.02,12
2,3,7795.09,50
2,3,7798.02,27
2,3,7800.03,74
2,3,7803.03,24
2,3,7803.08,21
2,3,7807.04,25
2,3,7809.13,44
2,3,7812.01,13
2,3,7814.01,79
2,3,7816.14,10
2,3,7818.17,54
2,3,7820.05,12
2,3,7821.01,21
2,3,7823.03,87
2,3,7830.03,9
2,3,7832.04,46
2,3,7835.1,14
2,3,7837.3,90
2,3,7840.05,29
2,3,7840.11,42
2,3,7842.16,17
2,3,7844.05,10
2,3,7845.06,26
2,3,7845.1,5
2,3,7849.1,10
2,3,7851.04,66
2,3,7853.01,13
2,3,7855.03,89
2,3,7858.02,8
2,3,7860.08,80
2,3,7863.03,48
2,3,7865.09,71
2,3,7867.04,3
2,3,7868.05,19
2,3,7870.02,11
2,3,7872.03,53
2,3,7876.07,48
2,3,7879.01,54
2,3,7881.09,12
2,3,7883.06,3
2,3,7883.09,3
2,3,7884.04,25
2,3,7886.02,130
2,3,7888.1,2
2,3,7891.06,20
2,3,7893.05,68
2,3,7896.11,20
2,3,7898.03,37
2,3,7901.04,7
2,3,7903.02,37
2,3,7905.05,3
2,3,7906.13,13
2,3,7909.07,22
2,3,7910.01,33
2,3,7910.1,27
2,3,7913.15,11
2,3,7915.11,86
2,3,7918.12,16
2,3,7920.01,33
2,3,7920.05,26
2,3,7922.01,5
2,3,7925.04,27
2,3,7927.08,13
2,3,7931.05,8
2,3,7932.1,33
2,3,7935.07,14
2,3,7937.15,36
2,3,7940.02,6
2,3,7942.21,31
2,3,7944.11,21
2,3,7945.07,6
2,3,7948.1,16
2,3,7952.02,11
2,3,7954.12,57
2,3,7957.11,16
2,3,7959.18,29
2,3,7962.01,7
2,3,7966.02,2
2,3,7967.04,58
2,3,7970.05,22
2,3,7971.07,31
2,3,7974.01,5
2,3,7976.08,47
2,3,7979.01,14
2,3,7979.17,18
2,3,7981.16,38
2,3,7981.27,10
2,3,7983.04,1
2,3,7984.04,19
2,3,7987.14,2
2,3,7991.01,11
2,3,7992.04,36
2,3,7995.04,22
2,3,7997.08,45
2,3,8000.02,26
2,3,8004.03,20
2,3,8005.03,15
2,3,8005.08,15
2,3,8008.03,12
2,3,8009.05,51
2,3,8012.04,14
2,3,8013.07,48
2,3,8016.07,27
2,3,8018.04,31
2,3,8018.09,86
2,3,8020.01,11
2,3,8021.11,40
2,3,8024.05,3
2,3,8025.01,13
2,3,8029.28,32
2,3,8033.09,26
2,3,8036.05,27
2,3,8040.03,7
2,3,8041.07,27
2,3,8044.09,14
2,3,8048.01,6
2,3,8048.04,8
2,3,8049.05,11
2,3,8049.1,23
2,3,8052.01,5
2,3,8052.02,16
2,3,8054.04,31
2,3,8057.02,29
2,3,8060.01,9
2,3,8061.01,5
2,3,8064.03,11
2,3,8065.13,20
2,3,8068.01,13
2,3,8069.01,36
2,3,8072.06,7
2,3,8076.01,10
2,3,8077.07,4
2,3,8080.01,3
2,3,8081.01,11
2,3,8084.03,7
2,3,8085.05,22
2,3,8085.09,9
2,3,8085.13,11
2,3,8088.01,7
2,3,8089.05,25
2,3,8092.06,10
2,3,8095.06,3
2,3,8096.02,9
2,3,8096.03,7
2,3,8100.01,16
2,3,8103.05,17
2,3,8104.1,26
2,3,8107.1,16
2,3,8108.02,27
2,3,8110.04,10
2,3,8111.04,14
2,3,8111.07,5
2,3,8114.02,8
2,3,8115.01,9
2,3,8118.02,17
2,3,8119.05,14
2,3,8122.04,7
2,3,8123.02,70
2,3,8126.07,13
2,3,8129.02,3
2,3,8130.02,6
2,3,8133.08,9
2,3,8137.06,8
2,3,8138.07,40
2,3,8141.01,8
2,3,8144.09,11
2,3,8145.03,14
2,3,8149.09,13
2,3,8152.03,15
2,3,8153.1,10
2,3,8156.01,6
2,3,8156.03,16
2,3,8157.06,43
2,3,8160.03,3
2,3,8163.05,16
2,3,8167.02,4
2,3,8167.04,6
2,3,8171.06,16
2,3,8172.07,28
2,3,8175.06,4
2,3,8179.03,14
2,3,8182.02,3
2,3,8183.08,5
2,3,8186.01,2
2,3,8187.04,15
2,3,8190.03,1
2,3,8191.01,22
2,3,8194.06,8
2,3,8194.07,8
2,3,8196.02,17
2,3,8198.05,19
2,3,8205.05,8
2,3,8206.17,37
2,3,8209.01,4
2,3,8210.01,18
2,3,8213.01,20
2,3,8216.02,1
2,3,8218.04,3
2,3,8225.05,9
2,3,8226.05,51
2,3,8226.06,54
2,3,8226.07,86
2,3,8229.04,11
2,3,8233.01,2
2,3,8236.01,13
2,3,8241.07,18
2,3,8242.04,15
2,3,8245.03,3
2,3,8249.1,20
2,3,8254.01,20
2,3,8262.07,29
2,3,8265.09,16
2,3,8269.01,7
2,3,8277.03,3
2,3,8278.05,12
2,3,8281.06,6
2,3,8285.09,8
2,3,8285.11,3
2,3,8290.01,3
2,3,8299.03,20
2,3,8303.06,6
2,3,8307.05,5
2,3,8316.02,7
2,3,8319.01,5
2,3,8320.01,47
2,3,8323.05,5
2,3,8327.15,9
2,3,8336.02,42
2,3,8340.05,7
2,3,8344.04,11
2,3,8344.09,16
2,3,8348.02,12
2,3,8353.02,6
2,3,8353.09,10
2,3,8356.02,23
2,3,8356.04,7
2,3,8358.03,56
2,3,8358.1,13
2,3,8362.09,2
2,3,8366.06,3
2,3,8366.07,12
2,3,8379.07,9
2,3,8381.04,29
2,3,8384.03,7
2,3,8394.15,25
2,3,8397.02,10
2,3,8399.06,20
2,3,8403.02,5
2,3,8407.03,9
2,3,8416.07,35
2,3,8416.1,10
2,3,8425.01,10
2,3,8428.03,9
2,3,8428.04,2
2,3,8432.04,4
2,3,8441.01,10
2,3,8441.05,13
2,3,8453.14,4
2,3,8456.02,13
2,3,8458.03,26
2,3,8462.09,7
2,3,8465.01,6
2,3,8472.06,4
2,3,8472.08,21
